episode_id,failure_mode,service,elapsed_s,timestamp,log_level,exception_type,log_message
ep_00008_NONE,NONE,order-service,140,1700195577,INFO,,OK cpu=33% p99=85ms error_rate=2.7%
ep_00008_NONE,NONE,order-service,142,1700195579,INFO,,OK cpu=32% p99=104ms error_rate=0.7%
ep_00008_NONE,NONE,order-service,144,1700195581,INFO,,OK cpu=35% p99=81ms error_rate=1.5%
ep_00008_NONE,NONE,order-service,146,1700195583,INFO,,OK cpu=32% p99=73ms error_rate=0.7%
ep_00008_NONE,NONE,order-service,148,1700195585,INFO,,OK cpu=28% p99=111ms error_rate=0.8%
ep_00008_NONE,NONE,order-service,150,1700195587,INFO,,OK cpu=46% p99=83ms error_rate=1.1%
ep_00008_NONE,NONE,order-service,152,1700195589,INFO,,OK cpu=31% p99=92ms error_rate=1.3%
ep_00008_NONE,NONE,order-service,154,1700195591,INFO,,OK cpu=36% p99=105ms error_rate=0.8%
ep_00008_NONE,NONE,order-service,156,1700195593,INFO,,OK cpu=37% p99=82ms error_rate=0.7%
ep_00008_NONE,NONE,order-service,158,1700195595,INFO,,OK cpu=35% p99=104ms error_rate=0.6%
ep_00008_NONE,NONE,order-service,160,1700195597,INFO,,OK cpu=33% p99=79ms error_rate=1.2%
ep_00008_NONE,NONE,order-service,162,1700195599,INFO,,OK cpu=32% p99=93ms error_rate=0.8%
ep_00008_NONE,NONE,order-service,164,1700195601,INFO,,OK cpu=43% p99=85ms error_rate=0.1%
ep_00008_NONE,NONE,order-service,166,1700195603,INFO,,OK cpu=32% p99=109ms error_rate=2.2%
ep_00008_NONE,NONE,order-service,168,1700195605,INFO,,OK cpu=29% p99=98ms error_rate=0.6%
ep_00008_NONE,NONE,order-service,170,1700195607,INFO,,OK cpu=33% p99=82ms error_rate=1.0%
ep_00008_NONE,NONE,order-service,172,1700195609,INFO,,OK cpu=41% p99=84ms error_rate=1.6%
ep_00008_NONE,NONE,order-service,174,1700195611,INFO,,OK cpu=32% p99=107ms error_rate=0.4%
ep_00008_NONE,NONE,order-service,176,1700195613,INFO,,OK cpu=33% p99=88ms error_rate=1.9%
ep_00008_NONE,NONE,order-service,178,1700195615,INFO,,OK cpu=41% p99=117ms error_rate=1.2%
ep_00008_NONE,NONE,order-service,180,1700195617,INFO,,OK cpu=40% p99=113ms error_rate=0.5%
ep_00008_NONE,NONE,order-service,182,1700195619,INFO,,OK cpu=41% p99=81ms error_rate=0.6%
ep_00008_NONE,NONE,order-service,184,1700195621,INFO,,OK cpu=34% p99=88ms error_rate=0.3%
ep_00008_NONE,NONE,order-service,186,1700195623,INFO,,OK cpu=40% p99=91ms error_rate=0.9%
ep_00008_NONE,NONE,order-service,188,1700195625,INFO,,OK cpu=36% p99=89ms error_rate=0.3%
ep_00008_NONE,NONE,order-service,190,1700195627,INFO,,OK cpu=36% p99=96ms error_rate=1.4%
ep_00008_NONE,NONE,order-service,192,1700195629,INFO,,OK cpu=37% p99=90ms error_rate=0.1%
ep_00008_NONE,NONE,order-service,194,1700195631,INFO,,OK cpu=36% p99=116ms error_rate=0.7%
ep_00008_NONE,NONE,order-service,196,1700195633,INFO,,OK cpu=32% p99=101ms error_rate=1.7%
ep_00008_NONE,NONE,order-service,198,1700195635,INFO,,OK cpu=40% p99=101ms error_rate=1.4%
ep_00008_NONE,NONE,order-service,200,1700195637,INFO,,OK cpu=41% p99=79ms error_rate=1.2%
ep_00008_NONE,NONE,order-service,202,1700195639,INFO,,OK cpu=43% p99=78ms error_rate=1.0%
ep_00008_NONE,NONE,order-service,204,1700195641,INFO,,OK cpu=35% p99=85ms error_rate=1.9%
ep_00008_NONE,NONE,order-service,206,1700195643,INFO,,OK cpu=47% p99=103ms error_rate=0.8%
ep_00008_NONE,NONE,order-service,208,1700195645,INFO,,OK cpu=37% p99=80ms error_rate=0.2%
ep_00008_NONE,NONE,order-service,210,1700195647,INFO,,OK cpu=30% p99=100ms error_rate=0.1%
ep_00008_NONE,NONE,order-service,212,1700195649,INFO,,OK cpu=42% p99=112ms error_rate=2.6%
ep_00008_NONE,NONE,order-service,214,1700195651,INFO,,OK cpu=38% p99=101ms error_rate=1.3%
ep_00008_NONE,NONE,order-service,216,1700195653,INFO,,OK cpu=39% p99=87ms error_rate=0.9%
ep_00008_NONE,NONE,order-service,218,1700195655,INFO,,OK cpu=31% p99=82ms error_rate=1.0%
ep_00008_NONE,NONE,order-service,220,1700195657,INFO,,OK cpu=29% p99=98ms error_rate=1.1%
ep_00008_NONE,NONE,order-service,222,1700195659,INFO,,OK cpu=19% p99=115ms error_rate=0.9%
ep_00008_NONE,NONE,order-service,224,1700195661,INFO,,OK cpu=35% p99=114ms error_rate=3.5%
ep_00008_NONE,NONE,order-service,226,1700195663,INFO,,OK cpu=29% p99=87ms error_rate=1.3%
ep_00008_NONE,NONE,order-service,228,1700195665,INFO,,OK cpu=25% p99=118ms error_rate=0.8%
ep_00008_NONE,NONE,order-service,230,1700195667,INFO,,OK cpu=38% p99=92ms error_rate=2.4%
ep_00008_NONE,NONE,order-service,232,1700195669,INFO,,OK cpu=38% p99=90ms error_rate=0.6%
ep_00008_NONE,NONE,order-service,234,1700195671,INFO,,OK cpu=31% p99=95ms error_rate=1.1%
ep_00008_NONE,NONE,order-service,236,1700195673,INFO,,OK cpu=32% p99=94ms error_rate=0.9%
ep_00008_NONE,NONE,order-service,238,1700195675,INFO,,OK cpu=37% p99=98ms error_rate=1.2%
ep_00009_NONE,NONE,payment-service,0,1700088582,INFO,,OK cpu=36% p99=93ms error_rate=1.0%
ep_00009_NONE,NONE,payment-service,2,1700088584,INFO,,OK cpu=34% p99=82ms error_rate=0.1%
ep_00009_NONE,NONE,payment-service,4,1700088586,INFO,,OK cpu=42% p99=83ms error_rate=1.5%
ep_00009_NONE,NONE,payment-service,6,1700088588,INFO,,OK cpu=41% p99=91ms error_rate=0.4%
ep_00009_NONE,NONE,payment-service,8,1700088590,INFO,,OK cpu=44% p99=109ms error_rate=1.0%
ep_00009_NONE,NONE,payment-service,10,1700088592,INFO,,OK cpu=30% p99=117ms error_rate=0.3%
ep_00009_NONE,NONE,payment-service,12,1700088594,INFO,,OK cpu=30% p99=86ms error_rate=1.8%
ep_00009_NONE,NONE,payment-service,14,1700088596,INFO,,OK cpu=35% p99=69ms error_rate=1.1%
ep_00009_NONE,NONE,payment-service,16,1700088598,INFO,,OK cpu=34% p99=99ms error_rate=0.7%
ep_00009_NONE,NONE,payment-service,18,1700088600,INFO,,OK cpu=45% p99=94ms error_rate=2.7%
ep_00009_NONE,NONE,payment-service,20,1700088602,INFO,,OK cpu=39% p99=85ms error_rate=0.9%
ep_00009_NONE,NONE,payment-service,22,1700088604,INFO,,OK cpu=39% p99=99ms error_rate=0.5%
ep_00009_NONE,NONE,payment-service,24,1700088606,INFO,,OK cpu=30% p99=98ms error_rate=1.1%
ep_00009_NONE,NONE,payment-service,26,1700088608,INFO,,OK cpu=47% p99=101ms error_rate=2.5%
ep_00009_NONE,NONE,payment-service,28,1700088610,INFO,,OK cpu=37% p99=96ms error_rate=1.0%
ep_00009_NONE,NONE,payment-service,30,1700088612,INFO,,OK cpu=33% p99=86ms error_rate=1.1%
ep_00009_NONE,NONE,payment-service,32,1700088614,INFO,,OK cpu=35% p99=99ms error_rate=0.6%
ep_00009_NONE,NONE,payment-service,34,1700088616,INFO,,OK cpu=34% p99=104ms error_rate=0.7%
ep_00009_NONE,NONE,payment-service,36,1700088618,INFO,,OK cpu=34% p99=103ms error_rate=1.0%
ep_00009_NONE,NONE,payment-service,38,1700088620,INFO,,OK cpu=38% p99=98ms error_rate=0.4%
ep_00009_NONE,NONE,payment-service,40,1700088622,INFO,,OK cpu=37% p99=110ms error_rate=0.2%
ep_00009_NONE,NONE,payment-service,42,1700088624,INFO,,OK cpu=35% p99=97ms error_rate=0.2%
ep_00009_NONE,NONE,payment-service,44,1700088626,INFO,,OK cpu=31% p99=92ms error_rate=1.3%
ep_00009_NONE,NONE,payment-service,46,1700088628,INFO,,OK cpu=28% p99=98ms error_rate=1.4%
ep_00009_NONE,NONE,payment-service,48,1700088630,INFO,,OK cpu=38% p99=105ms error_rate=0.3%
ep_00009_NONE,NONE,payment-service,50,1700088632,INFO,,OK cpu=34% p99=90ms error_rate=2.1%
ep_00009_NONE,NONE,payment-service,52,1700088634,INFO,,OK cpu=34% p99=88ms error_rate=2.2%
ep_00009_NONE,NONE,payment-service,54,1700088636,INFO,,OK cpu=34% p99=79ms error_rate=0.6%
ep_00009_NONE,NONE,payment-service,56,1700088638,INFO,,OK cpu=31% p99=93ms error_rate=0.6%
ep_00009_NONE,NONE,payment-service,58,1700088640,INFO,,OK cpu=29% p99=120ms error_rate=0.2%
ep_00009_NONE,NONE,payment-service,60,1700088642,INFO,,OK cpu=34% p99=97ms error_rate=0.5%
ep_00009_NONE,NONE,payment-service,62,1700088644,INFO,,OK cpu=46% p99=115ms error_rate=1.3%
ep_00009_NONE,NONE,payment-service,64,1700088646,INFO,,OK cpu=36% p99=86ms error_rate=0.5%
ep_00009_NONE,NONE,payment-service,66,1700088648,INFO,,OK cpu=32% p99=100ms error_rate=0.5%
ep_00009_NONE,NONE,payment-service,68,1700088650,INFO,,OK cpu=24% p99=102ms error_rate=0.5%
ep_00009_NONE,NONE,payment-service,70,1700088652,INFO,,OK cpu=29% p99=117ms error_rate=2.4%
ep_00009_NONE,NONE,payment-service,72,1700088654,INFO,,OK cpu=37% p99=104ms error_rate=1.2%
ep_00009_NONE,NONE,payment-service,74,1700088656,INFO,,OK cpu=40% p99=93ms error_rate=0.4%
ep_00009_NONE,NONE,payment-service,76,1700088658,INFO,,OK cpu=35% p99=83ms error_rate=1.6%
ep_00009_NONE,NONE,payment-service,78,1700088660,INFO,,OK cpu=30% p99=98ms error_rate=0.1%
ep_00009_NONE,NONE,payment-service,80,1700088662,INFO,,OK cpu=37% p99=105ms error_rate=0.7%
ep_00009_NONE,NONE,payment-service,82,1700088664,INFO,,OK cpu=37% p99=93ms error_rate=0.7%
ep_00009_NONE,NONE,payment-service,84,1700088666,INFO,,OK cpu=33% p99=98ms error_rate=0.3%
ep_00009_NONE,NONE,payment-service,86,1700088668,INFO,,OK cpu=35% p99=106ms error_rate=0.8%
ep_00009_NONE,NONE,payment-service,88,1700088670,INFO,,OK cpu=29% p99=96ms error_rate=0.1%
ep_00009_NONE,NONE,payment-service,90,1700088672,INFO,,OK cpu=30% p99=104ms error_rate=0.1%
ep_00009_NONE,NONE,payment-service,92,1700088674,INFO,,OK cpu=36% p99=80ms error_rate=0.4%
ep_00009_NONE,NONE,payment-service,94,1700088676,INFO,,OK cpu=38% p99=87ms error_rate=0.6%
ep_00009_NONE,NONE,payment-service,96,1700088678,INFO,,OK cpu=32% p99=81ms error_rate=0.4%
ep_00009_NONE,NONE,payment-service,98,1700088680,INFO,,OK cpu=40% p99=110ms error_rate=0.2%
ep_00009_NONE,NONE,payment-service,100,1700088682,INFO,,OK cpu=34% p99=86ms error_rate=1.7%
ep_00009_NONE,NONE,payment-service,102,1700088684,INFO,,OK cpu=40% p99=91ms error_rate=0.4%
ep_00009_NONE,NONE,payment-service,104,1700088686,INFO,,OK cpu=39% p99=79ms error_rate=0.9%
ep_00009_NONE,NONE,payment-service,106,1700088688,INFO,,OK cpu=34% p99=100ms error_rate=0.3%
ep_00009_NONE,NONE,payment-service,108,1700088690,INFO,,OK cpu=42% p99=92ms error_rate=0.2%
ep_00009_NONE,NONE,payment-service,110,1700088692,INFO,,OK cpu=36% p99=94ms error_rate=1.0%
ep_00009_NONE,NONE,payment-service,112,1700088694,INFO,,OK cpu=35% p99=93ms error_rate=0.6%
ep_00009_NONE,NONE,payment-service,114,1700088696,INFO,,OK cpu=34% p99=100ms error_rate=0.8%
ep_00009_NONE,NONE,payment-service,116,1700088698,INFO,,OK cpu=40% p99=72ms error_rate=0.8%
ep_00009_NONE,NONE,payment-service,118,1700088700,INFO,,OK cpu=33% p99=87ms error_rate=0.7%
ep_00009_NONE,NONE,payment-service,120,1700088702,INFO,,OK cpu=30% p99=94ms error_rate=1.7%
ep_00009_NONE,NONE,payment-service,122,1700088704,INFO,,OK cpu=32% p99=92ms error_rate=2.2%
ep_00009_NONE,NONE,payment-service,124,1700088706,INFO,,OK cpu=35% p99=98ms error_rate=0.9%
ep_00009_NONE,NONE,payment-service,126,1700088708,INFO,,OK cpu=33% p99=79ms error_rate=1.5%
ep_00009_NONE,NONE,payment-service,128,1700088710,INFO,,OK cpu=37% p99=71ms error_rate=1.1%
ep_00009_NONE,NONE,payment-service,130,1700088712,INFO,,OK cpu=26% p99=90ms error_rate=1.1%
ep_00009_NONE,NONE,payment-service,132,1700088714,INFO,,OK cpu=33% p99=91ms error_rate=0.7%
ep_00009_NONE,NONE,payment-service,134,1700088716,INFO,,OK cpu=36% p99=98ms error_rate=0.3%
ep_00009_NONE,NONE,payment-service,136,1700088718,INFO,,OK cpu=38% p99=88ms error_rate=0.6%
ep_00009_NONE,NONE,payment-service,138,1700088720,INFO,,OK cpu=31% p99=98ms error_rate=3.0%
ep_00009_NONE,NONE,payment-service,140,1700088722,INFO,,OK cpu=37% p99=101ms error_rate=0.9%
ep_00009_NONE,NONE,payment-service,142,1700088724,INFO,,OK cpu=35% p99=107ms error_rate=1.1%
ep_00009_NONE,NONE,payment-service,144,1700088726,INFO,,OK cpu=30% p99=100ms error_rate=1.4%
ep_00009_NONE,NONE,payment-service,146,1700088728,INFO,,OK cpu=39% p99=103ms error_rate=0.6%
ep_00009_NONE,NONE,payment-service,148,1700088730,INFO,,OK cpu=44% p99=97ms error_rate=1.0%
ep_00009_NONE,NONE,payment-service,150,1700088732,INFO,,OK cpu=44% p99=94ms error_rate=0.7%
ep_00009_NONE,NONE,payment-service,152,1700088734,INFO,,OK cpu=42% p99=98ms error_rate=1.4%
ep_00009_NONE,NONE,payment-service,154,1700088736,INFO,,OK cpu=34% p99=102ms error_rate=0.4%
ep_00009_NONE,NONE,payment-service,156,1700088738,INFO,,OK cpu=36% p99=88ms error_rate=0.3%
ep_00009_NONE,NONE,payment-service,158,1700088740,INFO,,OK cpu=35% p99=110ms error_rate=0.1%
ep_00009_NONE,NONE,payment-service,160,1700088742,INFO,,OK cpu=39% p99=99ms error_rate=1.9%
ep_00009_NONE,NONE,payment-service,162,1700088744,INFO,,OK cpu=32% p99=86ms error_rate=0.9%
ep_00009_NONE,NONE,payment-service,164,1700088746,INFO,,OK cpu=37% p99=102ms error_rate=0.6%
ep_00009_NONE,NONE,payment-service,166,1700088748,INFO,,OK cpu=40% p99=78ms error_rate=1.3%
ep_00009_NONE,NONE,payment-service,168,1700088750,INFO,,OK cpu=35% p99=88ms error_rate=0.2%
ep_00009_NONE,NONE,payment-service,170,1700088752,INFO,,OK cpu=40% p99=95ms error_rate=1.2%
ep_00009_NONE,NONE,payment-service,172,1700088754,INFO,,OK cpu=32% p99=88ms error_rate=0.7%
ep_00009_NONE,NONE,payment-service,174,1700088756,INFO,,OK cpu=34% p99=87ms error_rate=1.5%
ep_00009_NONE,NONE,payment-service,176,1700088758,INFO,,OK cpu=39% p99=96ms error_rate=0.7%
ep_00009_NONE,NONE,payment-service,178,1700088760,INFO,,OK cpu=38% p99=104ms error_rate=1.7%
ep_00009_NONE,NONE,payment-service,180,1700088762,INFO,,OK cpu=35% p99=91ms error_rate=1.2%
ep_00009_NONE,NONE,payment-service,182,1700088764,INFO,,OK cpu=27% p99=102ms error_rate=0.6%
ep_00009_NONE,NONE,payment-service,184,1700088766,INFO,,OK cpu=35% p99=106ms error_rate=0.3%
ep_00009_NONE,NONE,payment-service,186,1700088768,INFO,,OK cpu=31% p99=110ms error_rate=0.4%
ep_00009_NONE,NONE,payment-service,188,1700088770,INFO,,OK cpu=27% p99=104ms error_rate=1.0%
ep_00009_NONE,NONE,payment-service,190,1700088772,INFO,,OK cpu=36% p99=88ms error_rate=0.4%
ep_00009_NONE,NONE,payment-service,192,1700088774,INFO,,OK cpu=30% p99=83ms error_rate=0.5%
ep_00009_NONE,NONE,payment-service,194,1700088776,INFO,,OK cpu=43% p99=102ms error_rate=0.7%
ep_00009_NONE,NONE,payment-service,196,1700088778,INFO,,OK cpu=43% p99=107ms error_rate=1.8%
ep_00009_NONE,NONE,payment-service,198,1700088780,INFO,,OK cpu=30% p99=93ms error_rate=1.5%
ep_00009_NONE,NONE,payment-service,200,1700088782,INFO,,OK cpu=22% p99=96ms error_rate=0.7%
ep_00009_NONE,NONE,payment-service,202,1700088784,INFO,,OK cpu=40% p99=115ms error_rate=1.1%
ep_00009_NONE,NONE,payment-service,204,1700088786,INFO,,OK cpu=40% p99=87ms error_rate=0.4%
ep_00009_NONE,NONE,payment-service,206,1700088788,INFO,,OK cpu=32% p99=100ms error_rate=0.6%
ep_00009_NONE,NONE,payment-service,208,1700088790,INFO,,OK cpu=36% p99=110ms error_rate=0.3%
ep_00009_NONE,NONE,payment-service,210,1700088792,INFO,,OK cpu=39% p99=90ms error_rate=2.2%
ep_00009_NONE,NONE,payment-service,212,1700088794,INFO,,OK cpu=37% p99=98ms error_rate=1.5%
ep_00009_NONE,NONE,payment-service,214,1700088796,INFO,,OK cpu=34% p99=94ms error_rate=0.5%
ep_00009_NONE,NONE,payment-service,216,1700088798,INFO,,OK cpu=37% p99=91ms error_rate=0.1%
ep_00009_NONE,NONE,payment-service,218,1700088800,INFO,,OK cpu=38% p99=98ms error_rate=0.6%
ep_00009_NONE,NONE,payment-service,220,1700088802,INFO,,OK cpu=30% p99=90ms error_rate=0.7%
ep_00009_NONE,NONE,payment-service,222,1700088804,INFO,,OK cpu=43% p99=102ms error_rate=0.5%
ep_00009_NONE,NONE,payment-service,224,1700088806,INFO,,OK cpu=38% p99=98ms error_rate=0.8%
ep_00009_NONE,NONE,payment-service,226,1700088808,INFO,,OK cpu=39% p99=93ms error_rate=0.9%
ep_00009_NONE,NONE,payment-service,228,1700088810,INFO,,OK cpu=37% p99=95ms error_rate=1.2%
ep_00009_NONE,NONE,payment-service,230,1700088812,INFO,,OK cpu=30% p99=105ms error_rate=0.3%
ep_00009_NONE,NONE,payment-service,232,1700088814,INFO,,OK cpu=39% p99=104ms error_rate=0.3%
ep_00009_NONE,NONE,payment-service,234,1700088816,INFO,,OK cpu=39% p99=99ms error_rate=1.3%
ep_00009_NONE,NONE,payment-service,236,1700088818,INFO,,OK cpu=27% p99=102ms error_rate=1.3%
ep_00009_NONE,NONE,payment-service,238,1700088820,INFO,,OK cpu=36% p99=97ms error_rate=0.4%
ep_00010_NONE,NONE,payment-service,0,1700234698,INFO,,OK cpu=33% p99=84ms error_rate=2.6%
ep_00010_NONE,NONE,payment-service,2,1700234700,INFO,,OK cpu=31% p99=98ms error_rate=1.2%
ep_00010_NONE,NONE,payment-service,4,1700234702,INFO,,OK cpu=33% p99=85ms error_rate=0.8%
ep_00010_NONE,NONE,payment-service,6,1700234704,INFO,,OK cpu=34% p99=100ms error_rate=1.6%
ep_00010_NONE,NONE,payment-service,8,1700234706,INFO,,OK cpu=37% p99=75ms error_rate=1.2%
ep_00010_NONE,NONE,payment-service,10,1700234708,INFO,,OK cpu=35% p99=95ms error_rate=0.1%
ep_00010_NONE,NONE,payment-service,12,1700234710,INFO,,OK cpu=36% p99=92ms error_rate=0.7%
ep_00010_NONE,NONE,payment-service,14,1700234712,INFO,,OK cpu=44% p99=96ms error_rate=0.6%
ep_00010_NONE,NONE,payment-service,16,1700234714,INFO,,OK cpu=30% p99=77ms error_rate=0.9%
ep_00010_NONE,NONE,payment-service,18,1700234716,INFO,,OK cpu=29% p99=95ms error_rate=0.3%
ep_00010_NONE,NONE,payment-service,20,1700234718,INFO,,OK cpu=33% p99=97ms error_rate=0.7%
ep_00010_NONE,NONE,payment-service,22,1700234720,INFO,,OK cpu=35% p99=97ms error_rate=1.5%
ep_00010_NONE,NONE,payment-service,24,1700234722,INFO,,OK cpu=32% p99=108ms error_rate=0.7%
ep_00010_NONE,NONE,payment-service,26,1700234724,INFO,,OK cpu=34% p99=100ms error_rate=0.9%
ep_00010_NONE,NONE,payment-service,28,1700234726,INFO,,OK cpu=40% p99=90ms error_rate=0.6%
ep_00010_NONE,NONE,payment-service,30,1700234728,INFO,,OK cpu=32% p99=108ms error_rate=1.9%
ep_00010_NONE,NONE,payment-service,32,1700234730,INFO,,OK cpu=30% p99=97ms error_rate=1.0%
ep_00010_NONE,NONE,payment-service,34,1700234732,INFO,,OK cpu=34% p99=85ms error_rate=0.1%
ep_00010_NONE,NONE,payment-service,36,1700234734,INFO,,OK cpu=32% p99=98ms error_rate=0.3%
ep_00010_NONE,NONE,payment-service,38,1700234736,INFO,,OK cpu=43% p99=74ms error_rate=0.6%
ep_00010_NONE,NONE,payment-service,40,1700234738,INFO,,OK cpu=43% p99=96ms error_rate=0.5%
ep_00010_NONE,NONE,payment-service,42,1700234740,INFO,,OK cpu=36% p99=109ms error_rate=0.2%
ep_00010_NONE,NONE,payment-service,44,1700234742,INFO,,OK cpu=37% p99=112ms error_rate=0.5%
ep_00010_NONE,NONE,payment-service,46,1700234744,INFO,,OK cpu=27% p99=98ms error_rate=0.4%
ep_00010_NONE,NONE,payment-service,48,1700234746,INFO,,OK cpu=36% p99=91ms error_rate=0.4%
ep_00010_NONE,NONE,payment-service,50,1700234748,INFO,,OK cpu=32% p99=93ms error_rate=1.8%
ep_00010_NONE,NONE,payment-service,52,1700234750,INFO,,OK cpu=31% p99=106ms error_rate=0.3%
ep_00010_NONE,NONE,payment-service,54,1700234752,INFO,,OK cpu=36% p99=98ms error_rate=1.7%
ep_00010_NONE,NONE,payment-service,56,1700234754,INFO,,OK cpu=35% p99=100ms error_rate=1.3%
ep_00010_NONE,NONE,payment-service,58,1700234756,INFO,,OK cpu=33% p99=104ms error_rate=1.0%
ep_00010_NONE,NONE,payment-service,60,1700234758,INFO,,OK cpu=30% p99=89ms error_rate=0.6%
ep_00010_NONE,NONE,payment-service,62,1700234760,INFO,,OK cpu=35% p99=96ms error_rate=0.7%
ep_00010_NONE,NONE,payment-service,64,1700234762,INFO,,OK cpu=38% p99=96ms error_rate=0.6%
ep_00010_NONE,NONE,payment-service,66,1700234764,INFO,,OK cpu=31% p99=75ms error_rate=0.4%
ep_00010_NONE,NONE,payment-service,68,1700234766,INFO,,OK cpu=38% p99=86ms error_rate=1.6%
ep_00010_NONE,NONE,payment-service,70,1700234768,INFO,,OK cpu=46% p99=106ms error_rate=0.7%
ep_00010_NONE,NONE,payment-service,72,1700234770,INFO,,OK cpu=30% p99=106ms error_rate=0.7%
ep_00010_NONE,NONE,payment-service,74,1700234772,INFO,,OK cpu=30% p99=94ms error_rate=1.1%
ep_00010_NONE,NONE,payment-service,76,1700234774,INFO,,OK cpu=35% p99=108ms error_rate=3.3%
ep_00010_NONE,NONE,payment-service,78,1700234776,INFO,,OK cpu=31% p99=92ms error_rate=2.5%
ep_00010_NONE,NONE,payment-service,80,1700234778,INFO,,OK cpu=27% p99=109ms error_rate=0.9%
ep_00010_NONE,NONE,payment-service,82,1700234780,INFO,,OK cpu=37% p99=91ms error_rate=1.0%
ep_00010_NONE,NONE,payment-service,84,1700234782,INFO,,OK cpu=40% p99=122ms error_rate=0.3%
ep_00010_NONE,NONE,payment-service,86,1700234784,INFO,,OK cpu=33% p99=78ms error_rate=1.4%
ep_00010_NONE,NONE,payment-service,88,1700234786,INFO,,OK cpu=36% p99=99ms error_rate=0.3%
ep_00010_NONE,NONE,payment-service,90,1700234788,INFO,,OK cpu=37% p99=86ms error_rate=1.1%
ep_00010_NONE,NONE,payment-service,92,1700234790,INFO,,OK cpu=41% p99=92ms error_rate=0.5%
ep_00010_NONE,NONE,payment-service,94,1700234792,INFO,,OK cpu=34% p99=93ms error_rate=0.7%
ep_00010_NONE,NONE,payment-service,96,1700234794,INFO,,OK cpu=31% p99=105ms error_rate=0.7%
ep_00010_NONE,NONE,payment-service,98,1700234796,INFO,,OK cpu=33% p99=101ms error_rate=1.0%
ep_00010_NONE,NONE,payment-service,100,1700234798,INFO,,OK cpu=30% p99=100ms error_rate=1.6%
ep_00010_NONE,NONE,payment-service,102,1700234800,INFO,,OK cpu=38% p99=85ms error_rate=1.4%
ep_00010_NONE,NONE,payment-service,104,1700234802,INFO,,OK cpu=36% p99=98ms error_rate=0.2%
ep_00010_NONE,NONE,payment-service,106,1700234804,INFO,,OK cpu=42% p99=98ms error_rate=0.7%
ep_00010_NONE,NONE,payment-service,108,1700234806,INFO,,OK cpu=35% p99=108ms error_rate=1.4%
ep_00010_NONE,NONE,payment-service,110,1700234808,INFO,,OK cpu=28% p99=86ms error_rate=0.7%
ep_00010_NONE,NONE,payment-service,112,1700234810,INFO,,OK cpu=33% p99=119ms error_rate=0.6%
ep_00010_NONE,NONE,payment-service,114,1700234812,INFO,,OK cpu=29% p99=86ms error_rate=0.7%
ep_00010_NONE,NONE,payment-service,116,1700234814,INFO,,OK cpu=27% p99=108ms error_rate=1.4%
ep_00010_NONE,NONE,payment-service,118,1700234816,INFO,,OK cpu=36% p99=89ms error_rate=1.5%
ep_00010_NONE,NONE,payment-service,120,1700234818,INFO,,OK cpu=36% p99=92ms error_rate=0.3%
ep_00010_NONE,NONE,payment-service,122,1700234820,INFO,,OK cpu=37% p99=104ms error_rate=0.2%
ep_00010_NONE,NONE,payment-service,124,1700234822,INFO,,OK cpu=32% p99=95ms error_rate=0.6%
ep_00010_NONE,NONE,payment-service,126,1700234824,INFO,,OK cpu=33% p99=96ms error_rate=2.0%
ep_00010_NONE,NONE,payment-service,128,1700234826,INFO,,OK cpu=30% p99=85ms error_rate=0.3%
ep_00010_NONE,NONE,payment-service,130,1700234828,INFO,,OK cpu=36% p99=108ms error_rate=1.0%
ep_00010_NONE,NONE,payment-service,132,1700234830,INFO,,OK cpu=35% p99=96ms error_rate=1.5%
ep_00010_NONE,NONE,payment-service,134,1700234832,INFO,,OK cpu=38% p99=86ms error_rate=0.1%
ep_00010_NONE,NONE,payment-service,136,1700234834,INFO,,OK cpu=35% p99=83ms error_rate=1.1%
ep_00010_NONE,NONE,payment-service,138,1700234836,INFO,,OK cpu=44% p99=94ms error_rate=1.7%
ep_00010_NONE,NONE,payment-service,140,1700234838,INFO,,OK cpu=33% p99=98ms error_rate=0.5%
ep_00010_NONE,NONE,payment-service,142,1700234840,INFO,,OK cpu=29% p99=94ms error_rate=0.5%
ep_00010_NONE,NONE,payment-service,144,1700234842,INFO,,OK cpu=33% p99=97ms error_rate=1.2%
ep_00010_NONE,NONE,payment-service,146,1700234844,INFO,,OK cpu=36% p99=92ms error_rate=1.2%
ep_00010_NONE,NONE,payment-service,148,1700234846,INFO,,OK cpu=32% p99=108ms error_rate=0.6%
ep_00010_NONE,NONE,payment-service,150,1700234848,INFO,,OK cpu=36% p99=98ms error_rate=1.5%
ep_00010_NONE,NONE,payment-service,152,1700234850,INFO,,OK cpu=37% p99=100ms error_rate=1.8%
ep_00010_NONE,NONE,payment-service,154,1700234852,INFO,,OK cpu=38% p99=89ms error_rate=1.4%
ep_00010_NONE,NONE,payment-service,156,1700234854,INFO,,OK cpu=38% p99=86ms error_rate=1.0%
ep_00010_NONE,NONE,payment-service,158,1700234856,INFO,,OK cpu=35% p99=113ms error_rate=0.8%
ep_00010_NONE,NONE,payment-service,160,1700234858,INFO,,OK cpu=39% p99=101ms error_rate=0.4%
ep_00010_NONE,NONE,payment-service,162,1700234860,INFO,,OK cpu=26% p99=83ms error_rate=1.9%
ep_00010_NONE,NONE,payment-service,164,1700234862,INFO,,OK cpu=39% p99=99ms error_rate=0.5%
ep_00010_NONE,NONE,payment-service,166,1700234864,INFO,,OK cpu=42% p99=97ms error_rate=1.3%
